doc_id	seg_id	sys	ref	hyp
PLA_CMN_20061220.0536-S1	3	rosetta	This Asian Cup is jointly organized by Indonesia, Malaysia, Thailand, and Vietnam, and the teams from these four countries will directly enter the finals.	The Asian Cup by Indonesia, Malaysia, Thailand and Viet Nam, organized by the United Nations, the four teams will directly into the finals of the country.
PLA_CMN_20061220.0536-S1	3	agile	This Asian Cup is jointly organized by Indonesia, Malaysia, Thailand, and Vietnam, and the teams from these four countries will directly enter the finals.	This Asian Cup co-hosted by Indonesia, Malaysia, Thailand, Vietnam, the four teams will directly enter the finals.
PLA_CMN_20061220.0536-S1	3	nightingale	This Asian Cup is jointly organized by Indonesia, Malaysia, Thailand, and Vietnam, and the teams from these four countries will directly enter the finals.	The current session of the Asian Cup from Indonesia, Malaysia, Thailand, Vietnam, jointly sponsored by the four teams will directly enter the finals stage of the competition.
PLA_CMN_20061220.0536-S1	7	rosetta	The Chinese team will compete against the Malaysian team in the first round on July 10, the Iranian team on the 15th, and the Uzbekistan team on the 18th.	The Chinese team will be held on 10th July conducted the first round of the tournament with Malaysia, 15th against, and 18th with Uzbekistan.
PLA_CMN_20061220.0536-S1	7	nightingale	The Chinese team will compete against the Malaysian team in the first round on July 10, the Iranian team on the 15th, and the Uzbekistan team on the 18th.	The Chinese team will be held on July 10 and the Malaysian team to proceed to a competition in the first round of the 15th, a strong enemy of the Iranian team, the 18th with Uzbekistan confrontation.
PLA_CMN_20061220.0536-S1	9	rosetta	Well-known performers from the four sponsor countries also entertained guests with their splendid songs and dance performances.	The famous artists from the host country also dancing and singing for guests of the program.
PLA_CMN_20061220.0536-S1	9	agile	Well-known performers from the four sponsor countries also entertained guests with their splendid songs and dance performances.	The from four famous artists were singing and dancing, the guests of the excellent performances.
PLA_CMN_20061220.0536-S1	9	nightingale	Well-known performers from the four sponsor countries also entertained guests with their splendid songs and dance performances.	Also from the four host country's famous artists sang and dancing, for the guests staged brilliant performances.
PLA_CMN_20061220.0536-S1	5	rosetta	The drawing results for the other three teams are: Team A - Thailand, Australia, Oman, and Iraq; Team B - Vietnam, Japan, Qatar, the United Arab Emirates; and Team D - Indonesia, South Korea, Saudi Arabia, and Bahrain.	Another group of the results of the drawing: Group A Australia, Thailand, Oman, Iraq; Group B, Vietnam, Japan, Qatar, United Arab Emirates; Group D South Korea, Indonesia, Saudi Arabia, Bahrain, three
PLA_CMN_20061220.0536-S1	5	agile	The drawing results for the other three teams are: Team A - Thailand, Australia, Oman, and Iraq; Team B - Vietnam, Japan, Qatar, the United Arab Emirates; and Team D - Indonesia, South Korea, Saudi Arabia, and Bahrain.	The other three of the results: Group A Vietnam, Japan, Thailand, Australia, Oman, Iraq; Group B; Group D, Indonesia, South Korea, Saudi Arabia, Bahrain, Qatar, the United Arab Emirates.
PLA_CMN_20061220.0536-S1	5	nightingale	The drawing results for the other three teams are: Team A - Thailand, Australia, Oman, and Iraq; Team B - Vietnam, Japan, Qatar, the United Arab Emirates; and Team D - Indonesia, South Korea, Saudi Arabia, and Bahrain.	Three other group of the ballot results is: a group of Thailand, Australia, Oman, Iraq; Group B Vietnam, Japan, Qatar, the United Arab Emirates (UAE); Group D Indonesia, South Korea, Saudi Arabia, Bahrain.
CNS_CMN_20061129.0075-S2	6	agile	The end of the film is also quite romantic.	The movie is quite romantic.
CNS_CMN_20061129.0075-S2	4	rosetta	As the plot develops, the woman that the Emperor loved during that time -- the prince's mother -- also surfaces, complicating the story even more.	With the development of the plot, the emperor was loved ones women -- the mother of the prince to the surface the story is even more bewildering.
CNS_CMN_20061129.0075-S2	4	agile	As the plot develops, the woman that the Emperor loved during that time -- the prince's mother -- also surfaces, complicating the story even more.	With the development of the plot, the emperor was the woman's mother has surfaced, the story is more complicated and confusing.
CNS_CMN_20061129.0075-S2	4	nightingale	As the plot develops, the woman that the Emperor loved during that time -- the prince's mother -- also surfaces, complicating the story even more.	Along with the development of in the past, the emperor who love also women - Prince's mother came to the surface, the story is more complicated and confusing.
CNS_CMN_20061129.0075-S2	3	rosetta	Meanwhile, Gong Li and the prince who is not her son (played by Liu Ye) are in a complicated emotional entanglement.	At the same time, and non-celebrity and professors of the prince (), but there is a feeling of confusion and disputes.
CNS_CMN_20061129.0075-S2	3	agile	Meanwhile, Gong Li and the prince who is not her son (played by Liu Ye) are in a complicated emotional entanglement.	At the same time, the prince and not (Liu Ye) of the emotional disputes.
CNS_CMN_20061129.0075-S2	3	nightingale	Meanwhile, Gong Li and the prince who is not her son (played by Liu Ye) are in a complicated emotional entanglement.	At the same time, the Prince Gong Li and not the (Liu Ye ornaments), there is a chaotic and emotional disputes.
CNS_CMN_20061129.0075-S2	7	rosetta	The film is almost two hours long. A New York audience of more than one thousand gave it a big round of applause when the film's closing music started to play.	The nearly two hours, dismissed thousands of New York, when will it gave them warm applause from the spectators.
CNS_CMN_20061129.0075-S2	7	agile	The film is almost two hours long. A New York audience of more than one thousand gave it a big round of applause when the film's closing music started to play.	The documentary for nearly two hours, melody played aloud, thousands of New York audience responded with warm applause.
